sale_id,agent_id,product_id,sale_amount,timestamp,branch_id,team_id
Sf3fc24,A505270,P106,8317.48,2025-03-12 19:52:06.471135,B102,T560871
Sbf4436,A32ac50,P106,8097.79,2025-02-07 17:52:06.471135,B104,T0c1ead
S37b345,A1cdd49,P101,8725.66,2024-12-27 21:52:06.471135,B108,Taca0a3
S9cfdca,A5a869d,P109,3255.89,2025-01-13 06:52:06.471135,B108,Taca0a3
S29c9fa,A5fcf24,P104,8798.03,2025-01-11 10:52:06.471135,B109,Ta0b22b
S50adc7,Ae2c296,P109,8109.86,2024-12-29 00:52:06.471135,B102,T74bf2a
S39cfa5,A505270,P106,1142.03,2025-03-12 23:52:06.471135,B102,T560871
Sa299fc,Aa86f65,P101,7675.46,2025-01-02 17:52:06.471135,B109,T6b2b55
S6b4e98,Aa86f65,P109,1572.02,2025-01-11 12:52:06.471135,B109,T6b2b55
Sa6e6f6,Af2ad56,P104,6342.99,2025-02-12 05:52:06.471135,B101,T53f16f
S0c947a,Ae136ae,P102,9508.74,2025-03-01 20:52:06.471135,B106,T51c14f
Sa93584,A1cdd49,P103,3714.67,2025-03-22 05:52:06.471135,B108,Taca0a3
S03a320,A992c40,P100,8625.69,2025-01-04 04:52:06.471135,B106,T9316d4
S1bea26,Aee0f1c,P104,5412.42,2025-03-24 16:52:06.471135,B108,Tdeaf0d
Sf827ab,A992c40,P105,3899.01,2025-01-05 15:52:06.471135,B106,T9316d4
S8ece7e,Abef6a3,P102,3475.14,2025-01-04 17:52:06.471135,B106,T9316d4
Sf6054a,A62ae21,P104,3926.67,2025-03-08 11:52:06.471135,B104,T0c1ead
Sb80c2b,Ad78b11,P101,5083.44,2025-03-04 22:52:06.471135,B100,T43fe72
S41125e,A32ac50,P103,2029.73,2025-01-09 11:52:06.471135,B104,T0c1ead
S7b79c4,Ad1cf2d,P108,8992.82,2025-02-21 03:52:06.471135,B105,T4ef091
S7364de,Ae136ae,P102,4588.57,2025-02-09 03:52:06.471135,B106,T51c14f
Sa446fb,A2dd334,P104,3812.71,2025-02-06 02:52:06.471135,B100,T43fe72
S05766d,A2813d0,P103,7181.39,2025-02-12 17:52:06.471135,B105,Tc64e08
S950c50,A2813d0,P101,8485.95,2025-01-04 15:52:06.471135,B105,Tc64e08
Sfb1a2a,A9f9ea4,P105,7701.3,2025-02-20 16:52:06.471135,B109,T6b2b55
S5f818a,A697fde,P105,1539.83,2025-01-13 06:52:06.471135,B103,T07a9d3
S854f63,A9ace53,P105,4697.28,2025-03-22 16:52:06.471135,B104,Tc17519
See36ba,A9f9ea4,P100,6403.69,2025-01-02 22:52:06.471135,B109,T6b2b55
S8c7203,Aee0f1c,P105,5566.71,2025-01-10 07:52:06.471135,B108,Tdeaf0d
S4ac6dd,A8089b0,P105,3018.2,2025-03-22 04:52:06.471135,B106,T51c14f
Sd91f41,Abef6a3,P102,4308.05,2025-02-10 06:52:06.471135,B106,T9316d4
S6be2bb,A9f9ea4,P100,8264.99,2025-03-10 20:52:06.471135,B109,T6b2b55
S1fb89c,Ad2722f,P100,7074.79,2025-03-17 08:52:06.471135,B105,T4ef091
S771f27,Aa9cc74,P101,9361.76,2024-12-31 08:52:06.471135,B104,T0c1ead
S915ceb,A13c277,P105,3459.43,2024-12-30 18:52:06.471135,B109,T6b2b55
S332be0,A9ace53,P105,1054.95,2025-02-09 00:52:06.471135,B104,Tc17519
S8af10f,Aa86f65,P102,4607.06,2025-03-10 10:52:06.471135,B109,T6b2b55
Saa8a5e,Af07b98,P106,1825.82,2025-03-18 13:52:06.471135,B105,Tc64e08
Sb78464,A6e30e4,P101,5082.81,2025-02-14 02:52:06.471135,B108,Tdeaf0d
S0ab7ce,A32ac50,P106,7494.36,2025-02-12 22:52:06.471135,B104,T0c1ead
S4c84d5,A5fcf24,P107,2416.69,2025-01-02 17:52:06.471135,B109,Ta0b22b
S2aa8e8,Aecf2c7,P106,1734.23,2025-01-03 10:52:06.471135,B106,T9316d4
S0766c2,A7c5aa6,P108,5370.96,2025-03-22 02:52:06.471135,B105,T4ef091
S86820f,Abaa830,P103,2940.12,2025-02-18 21:52:06.471135,B102,T560871
Sc998e4,A992c40,P100,1998.01,2025-02-10 02:52:06.471135,B106,T9316d4
S44a854,A9449a5,P104,3775.77,2025-03-05 10:52:06.471135,B101,T53f16f
S404782,Ae136ae,P105,1493.04,2025-02-16 08:52:06.471135,B106,T51c14f
S686edd,Aa86f65,P102,7906.15,2025-02-03 19:52:06.471135,B109,T6b2b55
S94c03e,Ae09f19,P103,2079.86,2025-02-02 23:52:06.471135,B100,Tcd992c
S2c9160,A2813d0,P101,2162.67,2025-02-20 18:52:06.471135,B105,Tc64e08
S0afdfe,Aee0f1c,P101,5502.36,2025-03-27 20:52:06.471135,B108,Tdeaf0d
Scbc6e1,A2dd334,P107,8755.88,2025-01-06 01:52:06.471135,B100,T43fe72
Sb3b4b5,A5fcf24,P107,5137.79,2025-02-20 13:52:06.471135,B109,Ta0b22b
S41d5cb,Aecf2c7,P105,4863.56,2025-02-06 07:52:06.471135,B106,T9316d4
S378fda,A992c40,P105,4759.25,2025-03-28 09:52:06.471135,B106,T9316d4
S6bae81,A1cdd49,P103,9695.8,2025-02-16 13:52:06.471135,B108,Taca0a3
Sfca965,A4edf2f,P104,8488.23,2025-03-17 03:52:06.471135,B100,Tcd992c
S9a3541,A62ae21,P106,8600.36,2025-01-08 02:52:06.471135,B104,T0c1ead
Se5a19f,Aa54975,P102,4604.05,2025-02-21 07:52:06.471135,B105,T4ef091
S983e43,Aa54975,P102,7712.24,2025-02-15 22:52:06.471135,B105,T4ef091
Sdeac85,A1cdd49,P103,1687.41,2025-02-07 18:52:06.471135,B108,Taca0a3
S29e161,A9ace53,P101,2745.13,2025-03-05 05:52:06.471135,B104,Tc17519
S6bdd62,A6e30e4,P106,9624.01,2025-02-10 12:52:06.471135,B108,Tdeaf0d
Sa50b7e,A5a86ef,P104,2318.0,2025-01-26 16:52:06.471135,B108,Taca0a3
S58873d,Ac1c311,P100,2375.83,2025-01-19 08:52:06.471135,B102,T560871
Sbe40fe,Aecf2c7,P106,9561.63,2025-01-05 18:52:06.471135,B106,T9316d4
Saefbec,Af2ad56,P104,7838.89,2025-02-25 07:52:06.471135,B101,T53f16f
Sfbced3,A8089b0,P104,6786.93,2025-03-25 07:52:06.471135,B106,T51c14f
Scba3d4,Af4a0a5,P102,2358.62,2025-03-17 23:52:06.471135,B100,T43fe72
S87a498,A2813d0,P102,6682.47,2025-02-26 03:52:06.471135,B105,Tc64e08
Sb15ae6,Ad2722f,P107,4167.48,2025-03-12 14:52:06.471135,B105,T4ef091
Sec4f70,Adcd55f,P106,5067.22,2025-02-05 03:52:06.471135,B108,Taca0a3
S8f5fe0,Ad935af,P105,1690.58,2025-02-12 22:52:06.471135,B108,Tdeaf0d
S4c2471,Ad90e4b,P106,5563.61,2025-03-16 08:52:06.471135,B109,T6b2b55
S301801,Aa9cc74,P102,9588.08,2025-03-12 06:52:06.471135,B104,T0c1ead
S1d141c,A697fde,P107,6866.54,2025-02-23 07:52:06.471135,B103,T07a9d3
S4c09a2,A4edf2f,P100,5512.31,2025-03-15 04:52:06.471135,B100,Tcd992c
S017494,Adcd55f,P106,8298.7,2025-02-22 16:52:06.471135,B108,Taca0a3
Sf9c6c0,Ac1c311,P105,6815.14,2025-01-07 05:52:06.471135,B102,T560871
Sdf02f5,Ad78b11,P103,4939.82,2025-01-28 11:52:06.471135,B100,T43fe72
S36e85a,A8089b0,P104,6488.25,2025-03-05 05:52:06.471135,B106,T51c14f
S54a2ee,A5fcf24,P100,4486.75,2025-02-12 22:52:06.471135,B109,Ta0b22b
S4851fb,A9f9ea4,P100,1471.29,2025-03-24 08:52:06.471135,B109,T6b2b55
S5a3799,A62ae21,P106,1850.55,2025-01-04 23:52:06.471135,B104,T0c1ead
S538a36,Ac1c311,P105,7513.6,2025-02-01 21:52:06.471135,B102,T560871
S3ec160,A505270,P106,6244.66,2025-02-07 15:52:06.471135,B102,T560871
S8568a5,Aecf2c7,P105,9709.27,2025-02-09 22:52:06.471135,B106,T9316d4
S7dff61,A2dd334,P107,7379.51,2025-01-13 08:52:06.471135,B100,T43fe72
S106dd3,A5fcf24,P107,4390.11,2025-02-05 06:52:06.471135,B109,Ta0b22b
S2ad99b,Adcd55f,P101,7325.48,2025-01-13 10:52:06.471135,B108,Taca0a3
S76ce73,A5a869d,P109,4810.66,2025-03-20 10:52:06.471135,B108,Taca0a3
Sade398,A28a855,P101,3779.79,2024-12-30 00:52:06.471135,B100,Tcd992c
S51ab10,Ad1cf2d,P108,2728.05,2025-02-09 04:52:06.471135,B105,T4ef091
S98a8a9,Adcd55f,P106,3662.13,2025-01-15 15:52:06.471135,B108,Taca0a3
S203d71,Adcd55f,P106,8516.08,2025-03-02 06:52:06.471135,B108,Taca0a3
S3cbc40,Abaa830,P107,4030.88,2025-01-01 10:52:06.471135,B102,T560871
S1ec8ba,Ae2c296,P107,4390.48,2025-01-13 08:52:06.471135,B102,T74bf2a
Sce5a11,Af4a0a5,P105,7939.88,2025-01-20 11:52:06.471135,B100,T43fe72
S26d880,Ae136ae,P105,4697.73,2025-02-21 14:52:06.471135,B106,T51c14f
Sbb48ab,A28a855,P104,6495.36,2025-01-27 03:52:06.471135,B100,Tcd992c
S7f9bce,A6e30e4,P102,3152.52,2025-01-26 06:52:06.471135,B108,Tdeaf0d
S01e24b,A2dd334,P107,7104.76,2025-01-21 00:52:06.471135,B100,T43fe72
S1ed7dc,Ad1cf2d,P101,8003.12,2025-02-24 22:52:06.471135,B105,T4ef091
Sf8f51b,A992c40,P105,8211.33,2025-01-16 19:52:06.471135,B106,T9316d4
Sfd0d06,Aa86f65,P102,6770.61,2025-01-28 14:52:06.471135,B109,T6b2b55
S5dd700,A9f9ea4,P100,7402.61,2025-03-07 16:52:06.471135,B109,T6b2b55
S6ddec3,Ac1c311,P100,7868.05,2025-02-01 15:52:06.471135,B102,T560871
S74bb57,A992c40,P105,2326.14,2025-02-23 05:52:06.471135,B106,T9316d4
S9a206e,A2dd334,P107,8350.33,2025-01-07 20:52:06.471135,B100,T43fe72
Sfc0fef,A4a1537,P106,1479.31,2024-12-31 02:52:06.471135,B109,Ta0b22b
Sa9d18a,A9ace53,P105,9950.73,2025-01-27 01:52:06.471135,B104,Tc17519
S27b6ab,A2813d0,P103,3868.16,2025-01-24 13:52:06.471135,B105,Tc64e08
Sf2c6f3,A36a3b0,P104,8122.43,2025-03-20 23:52:06.471135,B101,Tfe9c98
S1d3aa7,Ae2c296,P109,9256.57,2024-12-31 22:52:06.471135,B102,T74bf2a
S2d20db,Ac1c311,P105,7829.57,2025-03-26 17:52:06.471135,B102,T560871
S51615c,A039264,P101,1047.26,2025-02-23 08:52:06.471135,B103,T3954bc
Sd843b2,A36a3b0,P104,2940.89,2024-12-29 21:52:06.471135,B101,Tfe9c98
S42e090,A4a1537,P103,6479.92,2025-03-08 12:52:06.471135,B109,Ta0b22b
Seaefe5,Af07b98,P107,3138.76,2025-01-10 22:52:06.471135,B105,Tc64e08
Sbe8ee4,A505270,P106,4778.43,2025-01-02 20:52:06.471135,B102,T560871
S4bb2a9,A6deb32,P108,1997.72,2025-02-23 15:52:06.471135,B102,T560871
Sd05918,A9f9ea4,P100,1147.92,2025-03-14 06:52:06.471135,B109,T6b2b55
Sb528f9,A7c5aa6,P102,4863.15,2025-01-14 22:52:06.471135,B105,T4ef091
S443900,Abd4eb1,P108,4749.11,2025-01-27 07:52:06.471135,B108,Tdeaf0d
S3f5632,Ad90e4b,P106,1609.11,2025-03-05 00:52:06.471135,B109,T6b2b55
Sc56d27,Af2ad56,P106,1391.81,2025-02-15 04:52:06.471135,B101,T53f16f
Sa97e28,Ad1cf2d,P101,7725.85,2025-02-12 21:52:06.471135,B105,T4ef091
Sfda075,A992c40,P105,3170.13,2025-01-05 00:52:06.471135,B106,T9316d4
S91c9b0,A5a869d,P109,7810.11,2025-03-12 12:52:06.471135,B108,Taca0a3
S4d44fb,A2dd334,P104,5914.12,2025-01-02 00:52:06.471135,B100,T43fe72
S361f24,A1cdd49,P101,5181.61,2025-01-19 10:52:06.471135,B108,Taca0a3
Se15ca0,A32ac50,P103,8303.48,2025-03-17 18:52:06.471135,B104,T0c1ead
S2fe4dd,A9449a5,P109,3640.98,2025-02-23 14:52:06.471135,B101,T53f16f
Se61594,A9f9ea4,P105,3840.36,2025-01-21 14:52:06.471135,B109,T6b2b55
Sfb24a3,A4a1537,P106,9902.1,2025-03-03 01:52:06.471135,B109,Ta0b22b
Sa874d6,A039264,P101,7779.62,2025-01-28 14:52:06.471135,B103,T3954bc
S3ace05,A1cdd49,P103,8759.25,2025-02-02 00:52:06.471135,B108,Taca0a3
S6549ad,Abd4eb1,P109,3458.95,2025-03-20 23:52:06.471135,B108,Tdeaf0d
S9fafb7,A039264,P101,7689.77,2025-02-21 01:52:06.471135,B103,T3954bc
S7d51dc,Ad2722f,P107,5465.83,2025-02-08 18:52:06.471135,B105,T4ef091
Se2fb1f,Aa54975,P108,3400.49,2025-02-13 05:52:06.471135,B105,T4ef091
Sc4eda7,A9ace53,P101,4875.46,2025-02-19 15:52:06.471135,B104,Tc17519
Sb2ad1f,A4a1537,P103,3890.9,2025-03-06 22:52:06.471135,B109,Ta0b22b
S70cf78,A2dd334,P104,3660.76,2025-02-07 10:52:06.471135,B100,T43fe72
Sfd5757,Ac1c311,P105,4835.04,2025-03-15 11:52:06.471135,B102,T560871
Sa955e4,Ad2722f,P100,5024.17,2025-02-22 00:52:06.471135,B105,T4ef091
Scf358a,Abaa830,P105,3471.0,2025-03-16 02:52:06.471135,B102,T560871
Sf34515,Ae09f19,P107,6737.61,2025-01-06 10:52:06.471135,B100,Tcd992c
Scd7a60,Aa86f65,P101,7114.7,2025-03-03 12:52:06.471135,B109,T6b2b55
Sba2871,A8ab9c9,P104,7102.8,2025-01-15 08:52:06.471135,B107,T1f4fa0
S87f8e7,A6deb32,P101,1605.1,2024-12-31 17:52:06.471135,B102,T560871
S5922e3,Adcd55f,P101,9545.2,2025-02-12 01:52:06.471135,B108,Taca0a3
S3a7842,Ae09f19,P107,7111.56,2025-03-14 17:52:06.471135,B100,Tcd992c
S848462,A2813d0,P103,7867.76,2025-02-13 03:52:06.471135,B105,Tc64e08
S367a35,A28a855,P104,4302.55,2025-01-14 05:52:06.471135,B100,Tcd992c
Saeb48a,A5217fe,P103,3246.5,2025-03-20 21:52:06.471135,B101,Tfe9c98
S5ea830,Aa9cc74,P100,2674.43,2024-12-31 12:52:06.471135,B104,T0c1ead
S69fa93,Ad935af,P100,2059.85,2025-02-15 06:52:06.471135,B108,Tdeaf0d
S1c5b31,Adcd55f,P101,2931.13,2025-03-28 03:52:06.471135,B108,Taca0a3
S004e6c,A4a1537,P106,2801.61,2025-03-26 04:52:06.471135,B109,Ta0b22b
Sa65599,A36a3b0,P104,2553.91,2025-01-06 03:52:06.471135,B101,Tfe9c98
S9d8ca6,Ae09f19,P104,8294.62,2025-02-21 15:52:06.471135,B100,Tcd992c
S034ed2,A039264,P101,7385.86,2025-03-23 00:52:06.471135,B103,T3954bc
S3e519d,Ad935af,P100,9021.99,2025-03-06 22:52:06.471135,B108,Tdeaf0d
Sc19d5a,A1cdd49,P103,6739.3,2025-03-28 11:52:06.471135,B108,Taca0a3
S058e65,A4a1537,P106,2092.26,2025-03-02 20:52:06.471135,B109,Ta0b22b
S10ac1a,A28a855,P103,8113.36,2025-01-13 20:52:06.471135,B100,Tcd992c
Sc3fd21,Ac1c311,P100,6150.5,2025-02-12 06:52:06.471135,B102,T560871
Sbcbf8f,A5fcf24,P102,6507.54,2025-03-07 17:52:06.471135,B109,Ta0b22b
Se1ae3f,Abaa830,P106,4583.44,2025-01-04 22:52:06.471135,B102,T560871
Sb5c5b8,A1cdd49,P101,4697.16,2025-02-27 05:52:06.471135,B108,Taca0a3
S87ba1d,A85ae7e,P102,2127.94,2025-03-10 15:52:06.471135,B102,T74bf2a
S4b2008,Adcd55f,P101,5049.77,2025-03-19 15:52:06.471135,B108,Taca0a3
S0871b1,A2dd334,P107,6758.15,2025-01-13 06:52:06.471135,B100,T43fe72
S91cd56,Abef6a3,P102,5525.77,2025-01-13 02:52:06.471135,B106,T9316d4
S62486c,A28a855,P103,2377.14,2025-01-12 05:52:06.471135,B100,Tcd992c
Sb4dcdf,A9449a5,P101,9412.64,2025-01-16 23:52:06.471135,B101,T53f16f
Se3fafb,A9f9ea4,P105,9054.33,2025-02-10 05:52:06.471135,B109,T6b2b55
S7f290f,Adcd55f,P106,6715.51,2025-01-28 19:52:06.471135,B108,Taca0a3
Sde3aff,A32ac50,P103,3725.42,2025-01-13 09:52:06.471135,B104,T0c1ead
S8723d0,Ad1cf2d,P100,2517.72,2025-03-02 09:52:06.471135,B105,T4ef091
S2342b0,A32ac50,P106,6620.31,2025-01-18 10:52:06.471135,B104,T0c1ead
Sd5e403,Af07b98,P108,1370.75,2025-02-09 07:52:06.471135,B105,Tc64e08
Se00044,Adcd55f,P106,9536.92,2025-01-06 14:52:06.471135,B108,Taca0a3
Sbaf0eb,Aa54975,P108,7902.63,2025-03-20 19:52:06.471135,B105,T4ef091
S761d53,A9ace53,P105,1272.57,2025-03-17 09:52:06.471135,B104,Tc17519
Se3a5a2,Abaa830,P107,9609.85,2025-02-03 09:52:06.471135,B102,T560871
S27cfd8,A1cdd49,P109,4654.83,2025-01-28 10:52:06.471135,B108,Taca0a3
S0efdf0,A28a855,P101,1539.22,2025-01-06 11:52:06.471135,B100,Tcd992c
Sfdff51,A505270,P103,5179.98,2025-02-19 04:52:06.471135,B102,T560871
S0bb209,Abd4eb1,P108,3813.24,2025-03-14 17:52:06.471135,B108,Tdeaf0d
S6088c7,Abef6a3,P103,2176.9,2025-02-10 01:52:06.471135,B106,T9316d4
Sa5fb3a,Ae9d5ea,P109,1955.66,2025-03-03 06:52:06.471135,B108,Taca0a3
S1490cc,A85ae7e,P105,3407.25,2025-02-24 16:52:06.471135,B102,T74bf2a
Se27b44,Ad50369,P105,1455.45,2025-01-14 16:52:06.471135,B106,T9316d4
S391e98,A4a1537,P108,3234.43,2025-03-16 02:52:06.471135,B109,Ta0b22b
S559609,Af4a0a5,P105,7490.16,2025-02-07 07:52:06.471135,B100,T43fe72
See40a1,Ae2c296,P109,9963.72,2025-01-17 04:52:06.471135,B102,T74bf2a
Sd2c72d,Ad2722f,P107,5476.33,2025-02-28 22:52:06.471135,B105,T4ef091
Sf843d6,A6deb32,P102,5115.08,2025-02-16 05:52:06.471135,B102,T560871
S91a402,A992c40,P100,4176.06,2025-01-24 07:52:06.471135,B106,T9316d4
Sf6c877,A697fde,P107,6377.67,2025-02-02 04:52:06.471135,B103,T07a9d3
Sb88c57,A697fde,P102,1073.6,2025-02-02 06:52:06.471135,B103,T07a9d3
S5a538a,A8089b0,P101,8942.1,2025-02-20 17:52:06.471135,B106,T51c14f
S3beb07,Ae136ae,P101,4293.44,2025-02-12 01:52:06.471135,B106,T51c14f
S332cd3,A2dd334,P107,6056.35,2025-01-03 07:52:06.471135,B100,T43fe72
S49e61c,A8089b0,P100,1661.79,2025-03-07 22:52:06.471135,B106,T51c14f
S484a85,Ae9d5ea,P103,3517.49,2025-02-23 06:52:06.471135,B108,Taca0a3
Sb8f1c0,Ac1c311,P100,4545.13,2025-01-12 16:52:06.471135,B102,T560871
S386258,Ad90e4b,P100,7794.69,2025-03-09 00:52:06.471135,B109,T6b2b55
Sbe5a7c,A697fde,P103,4612.48,2025-03-15 05:52:06.471135,B103,T07a9d3
S02f7eb,A5217fe,P101,2233.33,2025-01-01 14:52:06.471135,B101,Tfe9c98
S266ca7,Aa86f65,P101,5112.9,2025-02-26 05:52:06.471135,B109,T6b2b55
S93542a,Ad935af,P100,3951.69,2025-03-02 17:52:06.471135,B108,Tdeaf0d
S66aa53,A4edf2f,P100,9915.54,2025-01-17 01:52:06.471135,B100,Tcd992c
S26af66,A6e30e4,P106,5565.83,2025-03-12 23:52:06.471135,B108,Tdeaf0d
S106373,A28a855,P104,7378.66,2025-03-06 04:52:06.471135,B100,Tcd992c
Sf6c629,A13c277,P105,4315.22,2025-02-25 13:52:06.471135,B109,T6b2b55
Sdd2af6,Aee0f1c,P102,3769.1,2025-02-19 07:52:06.471135,B108,Tdeaf0d
S865ef9,Ad50369,P105,3389.77,2025-03-14 04:52:06.471135,B106,T9316d4
S0c69c4,Aa9cc74,P101,3047.89,2025-03-12 07:52:06.471135,B104,T0c1ead
S5b75d2,A85ae7e,P109,2534.61,2025-03-12 04:52:06.471135,B102,T74bf2a
Sa86bbb,A697fde,P102,3179.77,2025-01-15 10:52:06.471135,B103,T07a9d3
S578155,A8089b0,P103,2717.06,2025-03-26 16:52:06.471135,B106,T51c14f
Sfcf61f,A697fde,P102,2362.88,2025-02-06 02:52:06.471135,B103,T07a9d3
S7837ab,Abef6a3,P102,7974.75,2025-02-18 05:52:06.471135,B106,T9316d4
S3acfc4,Ad935af,P104,2242.74,2025-01-04 11:52:06.471135,B108,Tdeaf0d
Sfc1e54,A8089b0,P105,9983.11,2025-03-08 23:52:06.471135,B106,T51c14f
Sd25230,Adcd55f,P101,3823.77,2025-03-05 01:52:06.471135,B108,Taca0a3
S5bf539,Ae2c296,P109,4080.94,2025-02-24 06:52:06.471135,B102,T74bf2a
S68c27c,A6e30e4,P106,7126.71,2025-03-24 12:52:06.471135,B108,Tdeaf0d
S5e976e,A32ac50,P103,2730.38,2025-03-16 04:52:06.471135,B104,T0c1ead
Sd96d2a,A32ac50,P106,3686.49,2025-02-01 06:52:06.471135,B104,T0c1ead
Sdd3479,A28a855,P101,2865.5,2025-02-02 11:52:06.471135,B100,Tcd992c
S6c44f7,Adcd55f,P101,4139.23,2025-02-06 04:52:06.471135,B108,Taca0a3
S7bf99f,Abef6a3,P103,6161.29,2025-02-01 16:52:06.471135,B106,T9316d4
Sad83bd,A5a869d,P107,9591.48,2025-02-16 00:52:06.471135,B108,Taca0a3
S146af9,Aee0f1c,P103,3588.67,2025-02-02 14:52:06.471135,B108,Tdeaf0d
S4a3e20,Ad2722f,P100,9316.09,2025-01-07 00:52:06.471135,B105,T4ef091
Sd96580,A5a869d,P107,2818.61,2025-02-26 19:52:06.471135,B108,Taca0a3
Sf81600,Aa9cc74,P101,7265.54,2025-01-31 06:52:06.471135,B104,T0c1ead
Sa320c4,A8089b0,P105,7668.02,2025-01-10 08:52:06.471135,B106,T51c14f
Sc11c88,A32ac50,P106,7028.51,2025-01-27 14:52:06.471135,B104,T0c1ead
S3fae08,A62ae21,P104,3095.53,2025-01-25 09:52:06.471135,B104,T0c1ead
S1b640e,A9ace53,P101,7456.22,2025-02-17 23:52:06.471135,B104,Tc17519
S7c2cc8,A8ab9c9,P104,1046.63,2025-03-24 17:52:06.471135,B107,T1f4fa0
Sf045d3,Abef6a3,P102,9415.29,2025-02-18 09:52:06.471135,B106,T9316d4
S96ffee,A039264,P101,2795.1,2025-02-27 09:52:06.471135,B103,T3954bc
Sc75092,Ae136ae,P102,6813.08,2025-02-06 22:52:06.471135,B106,T51c14f
S2c4734,A5a86ef,P105,3089.98,2025-03-21 07:52:06.471135,B108,Taca0a3
Sb093f6,Ad2722f,P100,4760.96,2024-12-31 18:52:06.471135,B105,T4ef091
S75ee23,A62ae21,P102,8091.65,2025-01-01 01:52:06.471135,B104,T0c1ead
S9c76b8,A4a1537,P103,1083.4,2025-02-02 14:52:06.471135,B109,Ta0b22b
S2c2e52,Af07b98,P108,9356.09,2025-03-14 16:52:06.471135,B105,Tc64e08
S675b8a,Ae2c296,P105,9901.9,2025-02-02 03:52:06.471135,B102,T74bf2a
Sf1b075,A2813d0,P101,5212.19,2025-01-14 05:52:06.471135,B105,Tc64e08
S531955,A697fde,P103,2462.45,2025-01-10 23:52:06.471135,B103,T07a9d3
S1f5e8e,A697fde,P102,7467.38,2025-03-19 21:52:06.471135,B103,T07a9d3
Sa0348e,Abef6a3,P102,6110.03,2025-02-08 22:52:06.471135,B106,T9316d4
Sd046d0,A36a3b0,P104,8705.32,2025-01-19 08:52:06.471135,B101,Tfe9c98
S155b50,Aee0f1c,P104,3951.34,2025-02-20 05:52:06.471135,B108,Tdeaf0d
S8ed127,Ad90e4b,P102,2663.03,2025-03-22 16:52:06.471135,B109,T6b2b55
S815799,Abaa830,P104,9422.43,2025-02-26 23:52:06.471135,B102,T560871
S58aaa7,A2813d0,P102,3119.69,2025-01-30 01:52:06.471135,B105,Tc64e08
S23372c,A697fde,P105,6242.15,2025-02-07 22:52:06.471135,B103,T07a9d3
Sbd1d5d,A9ace53,P101,4235.97,2025-01-30 09:52:06.471135,B104,Tc17519
Scc2357,Aecf2c7,P105,2064.02,2025-01-04 10:52:06.471135,B106,T9316d4
S7865a9,A9f9ea4,P100,7174.66,2025-01-17 01:52:06.471135,B109,T6b2b55
S8d12df,A6e30e4,P106,6748.4,2025-03-25 16:52:06.471135,B108,Tdeaf0d
Sb50694,A4a1537,P106,2987.64,2025-02-13 08:52:06.471135,B109,Ta0b22b
S5caa30,A13c277,P100,5094.81,2025-02-26 17:52:06.471135,B109,T6b2b55
S70a8f3,Aee0f1c,P101,7317.47,2025-02-13 02:52:06.471135,B108,Tdeaf0d
S50c73f,A1cdd49,P109,8430.43,2025-03-06 10:52:06.471135,B108,Taca0a3
Sbdecdc,Ad50369,P105,8858.22,2025-03-25 08:52:06.471135,B106,T9316d4
S8e49d9,Abef6a3,P102,5753.56,2025-03-05 03:52:06.471135,B106,T9316d4
Se6e586,A6deb32,P101,2009.88,2025-01-06 07:52:06.471135,B102,T560871
S9133c3,A5a86ef,P104,2348.67,2025-03-11 06:52:06.471135,B108,Taca0a3
S2aa8a3,Ad935af,P109,2046.16,2025-03-04 03:52:06.471135,B108,Tdeaf0d
Scc45e4,A5217fe,P101,1818.47,2025-03-12 04:52:06.471135,B101,Tfe9c98
S4b9205,A8ab9c9,P100,2187.5,2025-01-04 03:52:06.471135,B107,T1f4fa0
S131d38,A5a869d,P107,1519.63,2025-02-24 07:52:06.471135,B108,Taca0a3
S15ad9a,A9f9ea4,P100,7509.52,2025-03-23 22:52:06.471135,B109,T6b2b55
Saf663b,A8ab9c9,P100,7712.24,2025-01-28 13:52:06.471135,B107,T1f4fa0
S7bf394,A7c5aa6,P102,4100.76,2025-01-02 02:52:06.471135,B105,T4ef091
S45e0db,Aa86f65,P102,9411.25,2025-03-06 14:52:06.471135,B109,T6b2b55
Sb054fd,A992c40,P100,3583.82,2025-02-25 14:52:06.471135,B106,T9316d4
S82864f,A2dd334,P104,9805.0,2025-01-14 09:52:06.471135,B100,T43fe72
Sba78d9,Ae09f19,P104,9935.71,2025-02-19 00:52:06.471135,B100,Tcd992c
S3a37af,A2813d0,P101,4380.81,2025-02-23 01:52:06.471135,B105,Tc64e08
S4d3425,Ad1cf2d,P108,2067.7,2025-03-21 00:52:06.471135,B105,T4ef091
Se031b0,Ae9d5ea,P103,2146.12,2025-02-16 05:52:06.471135,B108,Taca0a3
S83c208,Aa54975,P102,9806.42,2024-12-27 13:52:06.471135,B105,T4ef091
S58b631,A5a869d,P107,5900.01,2025-03-24 12:52:06.471135,B108,Taca0a3
S99eb10,Ad90e4b,P107,3227.61,2025-02-13 20:52:06.471135,B109,T6b2b55
S7c58a1,A5fcf24,P100,2696.32,2025-01-15 21:52:06.471135,B109,Ta0b22b
S63bc27,Ad50369,P105,4773.17,2025-01-01 10:52:06.471135,B106,T9316d4
S0c9f5e,A6deb32,P102,1605.62,2025-01-26 19:52:06.471135,B102,T560871
Sfe1cf6,A5a86ef,P105,7048.21,2025-02-23 08:52:06.471135,B108,Taca0a3
